Region,Council,Swim site,Date,Time,Water temperature (°C),Latitude,Longitude
Sydney City,Randwick City Council,Coogee Beach,05/11/2013,08:28:00,18,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,05/11/2013,07:59:00,17,-33.953515000,151.258009000
Sydney City,Waverley Council,Bronte Beach,05/11/2013,08:59:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,Malabar Beach,05/11/2013,07:30:00,18,-33.964360000,151.252247000
Sydney City,Randwick City Council,Little Bay Beach,05/11/2013,07:41:00,18,-33.979882000,151.251417000
Sydney City,Randwick City Council,Gordons Bay (East),28/10/2013,10:38:00,19,-33.915646000,151.264558000
Sydney City,Randwick City Council,Malabar Beach,28/10/2013,09:01:00,19,-33.964360000,151.252247000
Sydney City,Waverley Council,Bondi Beach,28/10/2013,11:20:00,20,-33.891157000,151.278267000
Sydney City,Waverley Council,Tamarama Beach,28/10/2013,11:05:00,19,-33.900805000,151.270734000
Sydney City,Randwick City Council,Little Bay Beach,28/10/2013,09:16:00,19,-33.979882000,151.251417000
Sydney City,Randwick City Council,Clovelly Beach,28/10/2013,10:32:00,19,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Rockpool,28/10/2013,09:45:00,19,-33.953515000,151.258009000
Sydney City,Randwick City Council,South Maroubra Beach,28/10/2013,09:50:00,19,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,28/10/2013,10:00:00,19,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,28/10/2013,10:52:00,19,-33.903087000,151.268790000
Sydney City,Randwick City Council,Coogee Beach,28/10/2013,10:20:00,19,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,20/10/2013,07:54:00,19,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,20/10/2013,07:37:00,19,-33.964360000,151.252247000
Sydney City,Waverley Council,Tamarama Beach,20/10/2013,08:59:00,19,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,20/10/2013,08:42:00,19,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,20/10/2013,08:29:00,19,-33.914578000,151.267659000
Sydney City,Randwick City Council,Maroubra Beach,20/10/2013,08:12:00,19,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,20/10/2013,08:01:00,19,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,20/10/2013,09:20:00,19,-33.891157000,151.278267000
Sydney City,Randwick City Council,Coogee Beach,20/10/2013,08:19:00,19,-33.920760000,151.258170000
Sydney City,Randwick City Council,Gordons Bay (East),20/10/2013,08:36:00,19,-33.915646000,151.264558000
Sydney City,Randwick City Council,Little Bay Beach,20/10/2013,07:20:00,18,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,12/10/2013,08:34:00,19,-33.951378000,151.257322000
Sydney City,Randwick City Council,Clovelly Beach,12/10/2013,08:59:00,19,-33.914578000,151.267659000
Sydney City,Randwick City Council,Little Bay Beach,12/10/2013,07:58:00,19,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Rockpool,12/10/2013,08:29:00,19,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,12/10/2013,08:51:00,19,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,12/10/2013,08:10:00,19,-33.964360000,151.252247000
Sydney City,Waverley Council,Bronte Beach,12/10/2013,09:17:00,20,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),12/10/2013,09:06:00,19,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,12/10/2013,09:33:00,20,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,12/10/2013,08:42:00,19,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,12/10/2013,09:45:00,20,-33.891157000,151.278267000
Sydney City,Waverley Council,Tamarama Beach,04/10/2013,10:11:00,17,-33.900805000,151.270734000
Sydney City,Randwick City Council,Little Bay Beach,04/10/2013,08:35:00,17,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Rockpool,04/10/2013,09:10:00,17,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,04/10/2013,08:48:00,17,-33.964360000,151.252247000
Sydney City,Randwick City Council,Gordons Bay (East),04/10/2013,09:49:00,17,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,04/10/2013,09:18:00,17,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,04/10/2013,09:13:00,17,-33.951378000,151.257322000
Sydney City,Randwick City Council,Clovelly Beach,04/10/2013,09:41:00,17,-33.914578000,151.267659000
Sydney City,Waverley Council,Bondi Beach,04/10/2013,10:23:00,18,-33.891157000,151.278267000
Sydney City,Randwick City Council,Coogee Beach,04/10/2013,09:32:00,17,-33.920760000,151.258170000
Sydney City,Waverley Council,Bronte Beach,04/10/2013,09:56:00,17,-33.903087000,151.268790000
Sydney City,Randwick City Council,South Maroubra Rockpool,28/09/2013,07:00:00,17,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,28/09/2013,06:45:00,17,-33.964360000,151.252247000
Sydney City,Waverley Council,Bronte Beach,28/09/2013,08:25:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,28/09/2013,07:55:00,18,-33.914578000,151.267659000
Sydney City,Randwick City Council,Maroubra Beach,28/09/2013,07:15:00,18,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,28/09/2013,06:25:00,17,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,28/09/2013,07:10:00,18,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,28/09/2013,07:30:00,18,-33.920760000,151.258170000
Sydney City,Waverley Council,Tamarama Beach,28/09/2013,08:40:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),28/09/2013,08:00:00,18,-33.915646000,151.264558000
Sydney City,Waverley Council,Bondi Beach,28/09/2013,09:00:00,18,-33.891157000,151.278267000
Sydney City,Waverley Council,Tamarama Beach,22/09/2013,08:45:00,16,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,22/09/2013,08:31:00,16,-33.903087000,151.268790000
Sydney City,Randwick City Council,South Maroubra Rockpool,22/09/2013,07:43:00,15,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,22/09/2013,08:04:00,16,-33.920760000,151.258170000
Sydney City,Randwick City Council,Little Bay Beach,22/09/2013,07:13:00,15,-33.979882000,151.251417000
Sydney City,Randwick City Council,Malabar Beach,22/09/2013,07:27:00,15,-33.964360000,151.252247000
Sydney City,Randwick City Council,Gordons Bay (East),22/09/2013,08:22:00,16,-33.915646000,151.264558000
Sydney City,Waverley Council,Bondi Beach,22/09/2013,09:01:00,17,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,22/09/2013,07:43:00,15,-33.951378000,151.257322000
Sydney City,Randwick City Council,Clovelly Beach,22/09/2013,08:13:00,16,-33.914578000,151.267659000
Sydney City,Randwick City Council,Maroubra Beach,22/09/2013,07:53:00,15,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,16/09/2013,09:25:00,17,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,16/09/2013,11:30:00,17,-33.891157000,151.278267000
Sydney City,Waverley Council,Tamarama Beach,16/09/2013,11:15:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,South Maroubra Rockpool,16/09/2013,10:15:00,18,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,16/09/2013,10:38:00,17,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,16/09/2013,10:15:00,18,-33.951378000,151.257322000
Sydney City,Waverley Council,Bronte Beach,16/09/2013,11:05:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,Maroubra Beach,16/09/2013,10:20:00,17,-33.948896000,151.257459000
Sydney City,Randwick City Council,Malabar Beach,16/09/2013,09:50:00,17,-33.964360000,151.252247000
Sydney City,Randwick City Council,Clovelly Beach,16/09/2013,10:49:00,17,-33.914578000,151.267659000
Sydney City,Randwick City Council,Gordons Bay (East),16/09/2013,10:54:00,17,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,10/09/2013,09:08:00,18,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,10/09/2013,09:21:00,18,-33.900805000,151.270734000
Sydney City,Waverley Council,Bondi Beach,10/09/2013,09:40:00,18,-33.891157000,151.278267000
Sydney City,Randwick City Council,Gordons Bay (East),10/09/2013,08:55:00,18,-33.915646000,151.264558000
Sydney City,Randwick City Council,South Maroubra Beach,10/09/2013,08:17:00,18,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,10/09/2013,08:39:00,18,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,10/09/2013,08:47:00,18,-33.914578000,151.267659000
Sydney City,Randwick City Council,Little Bay Beach,10/09/2013,07:57:00,17,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,10/09/2013,08:24:00,18,-33.948896000,151.257459000
Sydney City,Randwick City Council,Malabar Beach,10/09/2013,08:09:00,18,-33.964360000,151.252247000
Sydney City,Waverley Council,Bronte Beach,02/09/2013,10:47:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),02/09/2013,10:34:00,18,-33.915646000,151.264558000
Sydney City,Randwick City Council,Clovelly Beach,02/09/2013,10:26:00,18,-33.914578000,151.267659000
Sydney City,Randwick City Council,Coogee Beach,02/09/2013,10:16:00,18,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,02/09/2013,09:32:00,18,-33.964360000,151.252247000
Sydney City,Waverley Council,Bondi Beach,02/09/2013,11:18:00,18,-33.891157000,151.278267000
Sydney City,Waverley Council,Tamarama Beach,02/09/2013,11:02:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,02/09/2013,09:59:00,18,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,02/09/2013,09:15:00,17,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,02/09/2013,09:47:00,18,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,29/08/2013,11:34:00,18,-33.891157000,151.278267000
Sydney City,Randwick City Council,Malabar Beach,29/08/2013,10:32:00,18,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,29/08/2013,09:59:00,18,-33.951378000,151.257322000
Sydney City,Randwick City Council,Clovelly Beach,29/08/2013,10:54:00,18,-33.914578000,151.267659000
Sydney City,Waverley Council,Tamarama Beach,29/08/2013,11:22:00,19,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,29/08/2013,09:48:00,18,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,29/08/2013,10:20:00,18,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,29/08/2013,09:35:00,18,-33.920760000,151.258170000
Sydney City,Randwick City Council,Gordons Bay (East),29/08/2013,11:01:00,18,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,29/08/2013,11:10:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,South Maroubra Beach,22/08/2013,09:53:00,15,-33.951378000,151.257322000
Sydney City,Waverley Council,Bronte Beach,22/08/2013,10:42:00,16,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),22/08/2013,10:29:00,15,-33.915646000,151.264558000
Sydney City,Randwick City Council,Malabar Beach,22/08/2013,09:32:00,15,-33.964360000,151.252247000
Sydney City,Randwick City Council,Little Bay Beach,22/08/2013,09:05:00,14,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,22/08/2013,10:16:00,16,-33.920760000,151.258170000
Sydney City,Randwick City Council,Maroubra Beach,22/08/2013,10:00:00,15,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,22/08/2013,11:13:00,16,-33.891157000,151.278267000
Sydney City,Randwick City Council,Clovelly Beach,22/08/2013,10:24:00,15,-33.914578000,151.267659000
Sydney City,Waverley Council,Tamarama Beach,22/08/2013,10:58:00,16,-33.900805000,151.270734000
Sydney City,Randwick City Council,Clovelly Beach,16/08/2013,11:00:00,16,-33.914578000,151.267659000
Sydney City,Randwick City Council,Little Bay Beach,16/08/2013,09:45:00,16,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,16/08/2013,11:44:00,17,-33.891157000,151.278267000
Sydney City,Randwick City Council,Malabar Beach,16/08/2013,10:13:00,15,-33.964360000,151.252247000
Sydney City,Waverley Council,Bronte Beach,16/08/2013,11:20:00,17,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),16/08/2013,11:09:00,17,-33.915646000,151.264558000
Sydney City,Randwick City Council,South Maroubra Beach,16/08/2013,10:24:00,16,-33.951378000,151.257322000
Sydney City,Waverley Council,Tamarama Beach,16/08/2013,11:30:00,17,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,16/08/2013,10:37:00,16,-33.948896000,151.257459000
Sydney City,Randwick City Council,Coogee Beach,16/08/2013,10:50:00,16,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,14/08/2013,11:01:00,17,-33.914578000,151.267659000
Sydney City,Randwick City Council,Gordons Bay (East),14/08/2013,11:08:00,17,-33.915646000,151.264558000
Sydney City,Randwick City Council,Malabar Beach,14/08/2013,10:20:00,16,-33.964360000,151.252247000
Sydney City,Waverley Council,Bondi Beach,14/08/2013,11:45:00,18,-33.891157000,151.278267000
Sydney City,Waverley Council,Bronte Beach,14/08/2013,11:20:00,17,-33.903087000,151.268790000
Sydney City,Randwick City Council,Little Bay Beach,14/08/2013,10:07:00,16,-33.979882000,151.251417000
Sydney City,Waverley Council,Tamarama Beach,14/08/2013,11:31:00,17,-33.900805000,151.270734000
Sydney City,Randwick City Council,South Maroubra Beach,14/08/2013,10:38:00,17,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,14/08/2013,10:54:00,17,-33.920760000,151.258170000
Sydney City,Randwick City Council,Maroubra Beach,14/08/2013,10:32:00,17,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,08/08/2013,07:52:00,15,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,08/08/2013,07:43:00,15,-33.964360000,151.252247000
Sydney City,Randwick City Council,Clovelly Beach,08/08/2013,08:24:00,15,-33.914578000,151.267659000
Sydney City,Randwick City Council,Maroubra Beach,08/08/2013,07:59:00,15,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,08/08/2013,08:48:00,15,-33.903087000,151.268790000
Sydney City,Waverley Council,Bondi Beach,08/08/2013,09:25:00,15,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,08/08/2013,07:33:00,15,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,08/08/2013,08:16:00,15,-33.920760000,151.258170000
Sydney City,Waverley Council,Tamarama Beach,08/08/2013,09:00:00,15,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),08/08/2013,08:31:00,15,-33.915646000,151.264558000
Sydney City,Randwick City Council,Gordons Bay (East),30/07/2013,10:10:00,16,-33.915646000,151.264558000
Sydney City,Randwick City Council,Little Bay Beach,30/07/2013,08:58:00,16,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,30/07/2013,09:50:00,16,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,30/07/2013,09:10:00,16,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,30/07/2013,09:31:00,16,-33.951378000,151.257322000
Sydney City,Waverley Council,Bronte Beach,30/07/2013,10:35:00,16,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,30/07/2013,10:02:00,16,-33.914578000,151.267659000
Sydney City,Randwick City Council,Maroubra Beach,30/07/2013,09:37:00,16,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,30/07/2013,10:50:00,16,-33.900805000,151.270734000
Sydney City,Waverley Council,Bondi Beach,30/07/2013,11:03:00,16,-33.891157000,151.278267000
Sydney City,Randwick City Council,Gordons Bay (East),24/07/2013,10:44:00,16,-33.915646000,151.264558000
Sydney City,Waverley Council,Bondi Beach,24/07/2013,09:50:00,16,-33.891157000,151.278267000
Sydney City,Randwick City Council,Clovelly Beach,24/07/2013,10:37:00,15,-33.914578000,151.267659000
Sydney City,Randwick City Council,Malabar Beach,24/07/2013,11:47:00,16,-33.964360000,151.252247000
Sydney City,Randwick City Council,Maroubra Beach,24/07/2013,11:24:00,16,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,24/07/2013,11:33:00,15,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,24/07/2013,12:03:00,16,-33.979882000,151.251417000
Sydney City,Waverley Council,Bronte Beach,24/07/2013,10:18:00,16,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,24/07/2013,10:08:00,16,-33.900805000,151.270734000
Sydney City,Randwick City Council,Coogee Beach,24/07/2013,10:55:00,16,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,18/07/2013,12:32:00,19,-33.951378000,151.257322000
Sydney City,Randwick City Council,Gordons Bay (East),18/07/2013,13:10:00,19,-33.915646000,151.264558000
